OBJECTID,musym,muname,mukind,mustatus,muacres,mapunitlfw_l,mapunitlfw_r,mapunitlfw_h,mapunitpfa_l,mapunitpfa_r,mapunitpfa_h,farmlndcl,muhelcl,muwathelcl,muwndhelcl,interpfocus,invesintens,iacornsr,nhiforsoigrp,nhspiagr,vtsepticsyscl,mucertstat,lkey,mukey
8682,7570BO,"Fruitcreek-Eastlakesbasin complex, without serpentine, 15 to 30 percent slopes",Complex,,65,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122409
8683,7709AO,"Bluecanyon-Ironside complex, 0 to 15 percent slopes",Complex,,786,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122410
8684,7709BO,"Bluecanyon-Ironside complex, 15 to 30 percent slopes",Complex,,514,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122411
8685,7709CS,"Bluecanyon-Ironside complex, 30 to 60 percent south slopes",Complex,,3090,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122412
8686,7714DS,"Analulu-Vogel-Rock outcrop complex, 60 to 90 percent south slopes",Complex,,30,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122413
8687,7715AO,"Threecent-Gutridge complex, 0 to 15 percent slopes",Complex,,59,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122414
8688,7715BN,"Threecent-Gutridge complex, 15 to 30 percent north slopes",Complex,,259,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122415
8689,7717CN,"Gutridge-Pasturecreek complex, 30 to 60 percent north slopes",Complex,,934,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122416
8690,7718DN,"Pasturecreek-Gutridge-Rock outcrop complex, 60 to 90 percent north slopes",Complex,,135,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122417
8691,7725CO,"Vandamine-Fruitcreek-Rock outcrop complex, 30 to 60 percent slopes",Complex,,963,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122418
8692,7728CO,"Vandamine-Bordengulch complex, 30 to 60 percent slopes",Complex,,1451,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122419
8693,7729CO,"Wintercanyon-Porch-Rock outcrop complex, 30 to 60 percent slopes",Complex,,1611,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122420
8694,7732DO,"Ironside-Analulu-Vogel complex, 60 to 90 percent slopes",Complex,,34,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122421
8695,7736CO,"Gutridge-Threecent complex, 30 to 60 percent slopes",Complex,,1179,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122422
8696,7749BO,"Analulu-Kingbolt complex, 15 to 30 percent slopes",Complex,,468,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122423
8697,7750CO,"Hondu-Analulu complex, 30 to 60 percent slopes",Complex,,5633,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122424
8698,7753CO,"Kettlecreek-Payraise-Vogel complex, 30 to 60 percent slopes",Complex,,1086,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122425
8699,7756CO,"Porch-Kettlecreek-Wintercanyon complex, 30 to 60 percent slopes",Complex,,4963,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122426
8700,7757AO,"Vogel-Kingbolt complex, 0 to 15 percent slopes",Complex,,211,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122427
8701,7757BO,"Vogel-Kingbolt complex, 15 to 30 percent slopes",Complex,,1053,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122428
8702,7758CO,"Analulu-McWillar-Vogel complex, 30 to 60 percent slopes",Complex,,2132,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122429
8703,7759BO,"Bluecanyon-Analulu complex, 15 to 30 percent slopes",Complex,,45,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122430
8704,7759DO,"Bluecanyon-Analulu complex, 60 to 90 percent slopes",Complex,,1467,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122431
8705,7775BO,"Gutridge gravelly ashy silt loam, 15 to 30 percent slopes",Consociation,,248,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122432
8706,7777CO,"Analulu-Kettlecreek complex, 30 to 60 percent slopes",Complex,,83,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122433
8707,7778DS,"Bluecanyon-Ironside-Rock outcrop complex, 60 to 90 percent south slopes",Complex,,1236,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122434
8708,7779CO,"Deck-Eastpine complex, 30 to 60 percent slopes",Complex,,551,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122435
8709,7781DO,"Deck-Wintercanyon-Rock outcrop complex, 60 to 90 percent slopes",Complex,,402,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122436
8710,7782CO,"Deck-Kettlecreek-Wintercanyon complex, 30 to 60 percent slopes",Complex,,762,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122437
8711,7784CO,"Hondu-Kettlecreek-Rock outcrop complex, 30 to 60 percent slopes",Complex,,441,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122438
8712,7792AO,"Kingbolt-McWillar complex, 0 to 15 percent slopes",Complex,,115,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122439
8713,7797CO,"Fruitcreek-Eastlakesbasin complex, 30 to 60 percent slopes",Complex,,26,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122440
8714,7801NO,"Vogel-Analulu complex, 0 to 30 percent slopes",Complex,,123,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122441
8715,7806CO,"Angelpeak-Vandamine complex, 30 to 60 percent slopes",Complex,,774,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122442
8716,9369RW,"Bucketlake-Mudlakebasin-Bandarrow complex, 0 to 60 percent slopes",Complex,,72,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122443
8717,9375AO,"Bulgar-Nebopeak complex, 0 to 15 percent slopes",Complex,,1142,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122444
8718,9377AO,"Bucketlake-Mudlakebasin complex, 0 to 15 percent slopes",Complex,,677,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122445
8719,9379BO,"Angelbasin-Mudlakebasin-Rock outcrop complex, 15 to 30 percent slopes",Complex,,121,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122446
8720,9380CO,"Bucketlake-Marblepoint-Tyeecreek complex, 30 to 60 percent slopes",Complex,,38,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122447
8721,9381AO,"Tyeecreek-Habenome complex, 0 to 15 percent slopes",Complex,,111,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122448
8722,9382CO,"Bucketlake-Tyeecreek complex, 30 to 60 percent slopes",Complex,,254,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122449
8723,9383AO,"Bucketlake-Tyeecreek-Habenome complex, 0 to 15 percent slopes",Complex,,18,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122450
8724,9387DO,"Marblepoint-Moodybasin-Rock outcrop complex, 60 to 90 percent",Complex,,52,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122451
8725,9394BO,"Bulgar cobbly ashy silt loam, 15 to 30 percent slopes",Consociation,,35,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122452
8726,9402UR,"Angelbasin-Marblepoint-Rock outcrop complex, 30 to 90 percent slopes",Complex,,28,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122453
8727,9403RW,"Mudlakebasin-Digit-Bandarrow complex, 0 to 60 percent slopes",Complex,,39,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122454
8728,9408UO,"Moodybasin-Burgerbutte-Rock outcrop complex, 30 to 90 percent slopes",Complex,,10,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122455
8729,9417CO,"Marblepoint-Angelbasin complex, 30 to 60 percent slopes",Complex,,24,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122456
8730,9822OT,"Rubble Land, granite",Consociation,,116,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122457
8731,9832OR,"Rock outcrop, metasediment",Consociation,,22,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122458
8732,9832OT,"Rubble Land, metasediment",Consociation,,128,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122459
8733,0705AO,"Stevensgulch-Tertoo complex, 0 to 15 percent slopes",Complex,,40,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122460
8734,0707AO,"Stithum-Squatterflat complex, 0 to 15 percent slopes",Complex,,521,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122461
8735,0709CO,"Squatterflat silt loam, 30 to 60 percent slopes",Consociation,,157,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122462
8736,0711AW,"Bodale-Bucketlake-Geebarc complex, 0 to 5 percent slopes",Complex,,160,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122463
8737,0712BW,"Bucketlake-Bodale complex, 15 to 30 percent slopes",Complex,,398,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122464
8738,1309CO,"Analulu-McWillar-Kingbolt complex, 30 to 60 percent slopes",Complex,,4,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122465
8739,1730NO,"Bocker-Anatone-Rock outcrop complex, 0 to 30 percent slopes",Complex,,1032,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122466
8740,3314CO,"Klicker-Unitylake complex, 30 to 60 percent slopes",Complex,,16,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122467
8741,3320BO,"Roostercomb-Harlow complex, 15 to 30 percent slopes",Complex,,21,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122468
8742,3345AO,"Crackercreek-Btree complex, 0 to 15 percent slopes",Complex,,385,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122469
8743,3345BO,"Crackercreek-Btree complex, 15 to 30 percent slopes",Complex,,1183,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122470
8744,3359NO,"Cougarrock-Dunstan-Btree complex, 0 to 30 percent slopes",Complex,,3388,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122471
8745,3369NO,"Lamulita-Cleymor complex, 0 to 30 percent slopes",Complex,,304,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122472
8746,3414AO,"Quirk-Volstead complex, 15 to 30 percent slopes",Complex,,584,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122473
8747,3424NM,"Geisercreek-Btree complex, mass failure, 0 to 30 percent slopes",Complex,,1373,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122474
8748,3433AO,"Peaviner gravelly ashy sandy clay loam, 0 to 15 percent slopes",Consociation,,575,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122475
8749,3476AO,"Mountireland-Deardorf complex, 0 to 15 percent slopes",Complex,,923,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122476
8750,3476BO,"Mountireland-Deardorf complex, 15 to 30 percent slopes",Complex,,168,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122477
8751,4101AO,"Troutmeadows-Lackeyshole complex, 0 to 15 percent slopes",Complex,,176,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122478
8752,4107AO,"Rebarrow-Syrupcreek complex, 0 to 15 percent slopes",Complex,,7059,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122479
8753,4108AO,"Wonder-McWillis-Rock outcrop complex, 0 to 15 percent slopes",Complex,,60,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122480
8754,4208BO,"Bearpawmeadow-Kamela complex, 15 to 30 percent slopes",Complex,,820,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122481
8755,4209CO,"Monumentrock-Kamela complex, 30 to 60 percent slopes",Complex,,862,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122482
8756,4970BE,"Limberjim-Tolo-Olot complex, eolian, 15 to 30 percent slopes",Complex,,82,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122483
8757,5016AM,"Olot-Larabee-Crackercreek complex, mass failure, 0 to 15 percent slopes",Complex,,43,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122484
8758,5779AW,"Syrupcreek-Limberjim-Tamara complex, frost, 0 to 15 percent slopes",Complex,,598,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122485
8759,5791AO,"Syrupcreek-Tamara complex, 0 to 15 percent slopes",Complex,,404,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122486
8760,5830BO,"Klicker-Fivebeaver-Anatone complex, 15 to 30 percent slopes",Complex,,8968,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122487
8761,5834BO,"Klicker-Fivebeaver-Kamela complex, 15 to 30 percent slopes",Complex,,3509,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122488
8762,5980AO,"Bolobin-Anatone complex, 0 to 15 percent slopes",Complex,,61,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122489
8763,6032BO,"Larabee-Fivebeaver-Bocker complex, 15 to 30 percent slopes",Complex,,1618,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122490
8764,6033AO,"Larabee-Fivebeaver complex, 0 to 15 percent slopes",Complex,,2773,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122491
8765,6034BO,"Larabee-Klickson complex, 15 to 30 percent slopes",Complex,,2736,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122492
8766,6038AO,"Troutmeadows ashy silt loam, 0 to 15 percent slopes",Consociation,,341,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122493
8767,0033EW,"Mugwump-Melloe-Bullroar complex, 0 to 5 percent slopes",Complex,,450,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122494
8768,0035AW,"Ranes-Terrodd complex, 0 to 15 percent slopes",Complex,,1026,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122495
8769,0036EW,"Wilkins-Bandarrow-Bullroar complex, 0 to 5 percent slopes",Complex,,1269,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122496
8770,0037AO,"Campcreek-Terrodd-Squatterflat complex, 0 to 5 percent slopes",Complex,,437,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122497
8771,0041AW,"Broadycreek-Bycracky complex, 0 to 15 percent slopes",Complex,,159,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122498
8772,0042AW,"Tertoo-Terlough-Dardry complex, 0 to 5 percent slopes",Complex,,239,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122499
8773,0043AW,"Bandarrow-Melloe complex, 0 to 5 percent slopes",Complex,,313,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122500
8774,0047AW,"Bigelk-Terlough-Melloe complex, 0 to 5 percent slopes",Complex,,199,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122501
8775,0048EW,"Bandarrow-Broadycreek complex, 0 to 5 percent slopes",Complex,,50,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122502
8776,0053AW,"Bandarrow-Tolo complex, 0 to 15 percent slopes",Complex,,24,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122503
8777,0059AW,"Bullroar-Bigbouldercreek complex, 0 to 15 percent slopes",Complex,,546,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122504
8778,0068AW,"Tovame-Melloe-Bullroar complex, 0 to 5 percent slopes",Complex,,2076,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122505
8779,0070AW,"Typic Xerothents, dredge tailings, occasionally flooded-Melloe complex, 0 to 5 percent slopes",Complex,,281,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122506
8780,0072AW,"Tertoo-Bullroar complex, 0 to 10 percent slopes",Complex,,131,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122507
8781,0085AW,"Dardry-Melloe-Tovame complex, 0 to 5 percent slopes",Complex,,92,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122508
8782,0088AW,"Broadycreek-Bandarrow-Bucketlake complex, 0 to 5 percent slopes",Complex,,507,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122509
8783,0106AW,"Bandarrow silt loam, 0 to 5 percent slopes",Consociation,,82,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122510
8784,0062AW,"Geebarc-Bandarrow-Bucketlake complex, 0 to 5 percent slopes",Complex,,25,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122511
8785,0071AW,"Bycracky-Bandarrow complex, 0 to 5 percent slopes",Complex,,20,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122512
8786,1725CO,"Mountemily-Troutmeadows complex, 30 to 60 percent slopes",Complex,,166,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122513
8787,1771CO,"Anatone-Fourbeaver-Canest complex, 30 to 60 percent slopes",Complex,,402,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122514
8788,7730AO,"Eastpine-Wintercanyon complex, 0 to 30 percent slopes",Complex,,975,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122515
8789,7749AO,"Analulu-Kingbolt complex, 0 to 15 percent slopes",Complex,,161,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122516
8790,4977BE,"Klickson-Bolobin-Fivebit complex, 15 to 30 percent slopes",Complex,,31,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122517
8791,5017BM,"Melhorn-Larabee-Dunstan complex, mass failure, 15 to 30 percent slopes",Complex,,26,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122518
8792,3442CO,"Humarel-Meaufun complex, 30 to 60 percent slopes",Complex,,2046,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122519
8793,9959RO,"Typic Xerorthents extremely cobbly loamy sand, 2 to 12 percent slopes, dredge tailings",Consociation,,52,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122520
8794,4221CO,"Escondia-Limberjim complex, dry, 30 to 60 percent slopes",Complex,,8896,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122521
8795,4222CO,"Escondia-Wonder complex, dry, 30 to 60 percent slopes",Complex,,15536,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122522
8796,4224AO,"Lackeyshole-Vester complex, 0 to 15 percent slopes",Complex,,1116,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122523
8797,4007BO,"Gwin-Rockly-Rock outcrop complex, 20 to 50 percent south slopes",Complex,,1547,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122524
8798,3416CM,"Meaufun-Humarel-Sharpridge complex, mass failure, 30 to 60 percent slopes",Complex,,210,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3122525
8799,4224BO,"Lackeyshole-Vester complex, 15 to 30 percent slopes",Complex,,2869,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122526
8800,9940WW,Water,Consociation,,51,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122527
8801,4007AO,"Gwin-Rockly-Rock outcrop complex, 2 to 20 percent slopes",Complex,,496,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3122528
8802,4015BO,"Gaib-Larabee complex, 20 to 50 percent slopes",Complex,,301,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122529
8803,4017BO,"Lamulita-Top-Gaib complex, 20 to 50 percent north slopes",Complex,,510,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122530
8804,4020AO,"Bocker-Parsnip-Raycreek complex, 2 to 20 percent slopes",Complex,,5,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122531
8805,4048AO,"Vester-Puzzlecreek complex, 2 to 20 percent slopes",Complex,,1013,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122532
8806,4046CN,"Escondia cobbly ashy fine sandy loam, 30 to 50 percent north slopes",Consociation,,204,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122533
8807,4045BN,"Harl very stony ashy fine sandy loam, 10 to 30 percent north slopes",Consociation,,89,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122534
8808,4047DN,"Rebarrow-Harl complex, 40 to 75 percent north slopes",Complex,,401,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122535
8809,5856DO,"Klicker-Anatone-Bocker complex, 50 to 75 percent south slopes",Complex,,211,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122536
8810,4045CN,"Harl gravelly ashy fine sandy loam, 30 to 50 percent north slopes",Consociation,,189,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122537
8811,9999XO,Pits,Consociation,,74,,,,,,,Not prime farmland,,,,,Order 3,,,,,,86877,3122538
8812,0095AW,"Lostfork-Lostfork, occasionally ponded-Luckybutte complex, 0 to 1 percent slopes",Complex,,1300,,,,,,,Farmland of statewide importance,,,,,Order 3,,,,,,86877,3385260
8813,0096AW,"Gerow-Silvies-Luckybutte, rarely flooded complex, 0 to 1 percent slopes",Complex,,2425,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3385261
8814,0097NW,"Sylvaille complex, 1 to 20 percent slopes",Complex,,2317,,,,,,,Farmland of statewide importance,,,,,Order 3,,,,,,86877,3385262
8815,0098AW,"Frenchcabin ashy silt loam, 0 to 2 percent slopes",Consociation,,9,,,,,,,Farmland of statewide importance,,,,,Order 3,,,,,,86877,3385263
8816,0807DS,"Bigelk-Inkler-Twocolor complex, 60 to 90 percent south slopes",Complex,,131,,,,,,,Not prime farmland,,,,,Order 2,,,,,,86877,3385264
8817,0899AO,"Bigelk-Twocolor complex, 0 to 15 percent slopes",Complex,,68,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3385266
8818,1358CO,"Hondu-Analulu-Gutridge complex, 30 to 60 percent slopes",Complex,,12691,,,,,,,Farmland of statewide importance,,,,,Order 2,,,,,,86877,3385267
